
SetupTitle, DualSET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R1, absIrow, R2
TestParameter, Function.User.Unit, ohm, A, ohm
TestParameter, Function.User.Definition, abs((Vrow-Vgate)/Irow), abs(Irow), abs(Vgate/Irow)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vrow
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absIrow, Vgate
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, -0.1
TestParameter, Output.Graph.YAxis.Top, 1, 0.1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vrow, Vcol, R1, R2, Vgate, Irow
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/21/2019 20:05:09
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, ba450226-579c-4562-858e-12681d21e50c
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vrow
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1.3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absIrow, Vgate
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, V
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.2E-07, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0051, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.57692307692307687
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 98.0414990156631
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.57692307692307687
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 98.0414990156631
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.57692307692307687
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 98.0414990156631
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.57692307692307687
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 98.0414990156631
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.57692307692307687
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 98.0414990156631
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU4:MP, Name=Vrow, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=1.3 V, Step=10 mV, No. of Steps=131, Compliance=5 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=Vcol, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU1:MP, Name=Igate, Source Mode=I, Source=100 fA, Compliance=10 V
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vrow, Vcol, R1, R2, Vgate, Irow
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, ohm, ohm, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, DualSET
Dimension1, 262, 262, 262, 262, 262, 262, 262
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vrow, Vcol, Irow, Vgate, R1, absIrow, R2
DataValue, 0, 0, 1.2134E-07, 0, 0, 1.2134E-07, 0
DataValue, 0.01, 0, 4.7414000000000004E-05, 0.00464, 113.0467794322352, 4.7414000000000004E-05, 97.861391150293159
DataValue, 0.02, 0, 9.520000000000001E-05, 0.00932, 112.18487394957982, 9.520000000000001E-05, 97.899159663865532
DataValue, 0.030000000000000002, 0, 0.00014234, 0.01396, 112.68793030771394, 0.00014234, 98.0750316144443
DataValue, 0.04, 0, 0.0001898, 0.01856, 112.96101159114858, 0.0001898, 97.787144362486828
DataValue, 0.05, 0, 0.00023682000000000003, 0.023119999999999998, 113.50392703318977, 0.00023682000000000003, 97.626889620809038
DataValue, 0.060000000000000005, 0, 0.00028450000000000003, 0.0278, 113.1810193321617, 0.00028450000000000003, 97.71528998242529
DataValue, 0.07, 0, 0.00033154, 0.0324, 113.41014658864694, 0.00033154, 97.72576461362128
DataValue, 0.08, 0, 0.00037856, 0.03696, 113.69399830938293, 0.00037856, 97.633136094674555
DataValue, 0.090000000000000011, 0, 0.00042602000000000004, 0.0416, 113.60968968593025, 0.00042602000000000004, 97.64799774658465
DataValue, 0.1, 0, 0.00047346000000000004, 0.0462, 113.63156338444642, 0.00047346000000000004, 97.579520973260671
DataValue, 0.11, 0, 0.00052102000000000008, 0.050879999999999995, 113.46973244789066, 0.00052102000000000008, 97.65460059114811
DataValue, 0.12000000000000001, 0, 0.00056806, 0.055479999999999995, 113.57955145583217, 0.00056806, 97.6657395345562
DataValue, 0.13, 0, 0.00061558, 0.06012, 113.51895773092043, 0.00061558, 97.663991682640756
DataValue, 0.14, 0, 0.00066264, 0.06472, 113.60618133526502, 0.00066264, 97.669926355185311
DataValue, 0.15, 0, 0.0007104800000000001, 0.069319999999999993, 113.55703186578087, 0.0007104800000000001, 97.5678414592951
DataValue, 0.16, 0, 0.00075740000000000009, 0.07392, 113.65196725640348, 0.00075740000000000009, 97.5970425138632
DataValue, 0.17, 0, 0.00080454000000000007, 0.0786, 113.60528997936709, 0.00080454000000000007, 97.69557759713625
DataValue, 0.18000000000000002, 0, 0.00085188000000000006, 0.08316, 113.67798281448093, 0.00085188000000000006, 97.619383011691781
DataValue, 0.19, 0, 0.00089942000000000006, 0.08784, 113.58430988859486, 0.00089942000000000006, 97.662938338040064
DataValue, 0.2, 0, 0.00094670000000000008, 0.09244, 113.61571775641704, 0.00094670000000000008, 97.644449139114812
DataValue, 0.21000000000000002, 0, 0.00099424, 0.09708, 113.57418731895722, 0.00099424, 97.642420341165121
DataValue, 0.22, 0, 0.00104114, 0.10164, 113.68307816431988, 0.00104114, 97.623758572334154
DataValue, 0.23, 0, 0.0010895400000000002, 0.10636, 113.4790829157259, 0.0010895400000000002, 97.6191787359803
DataValue, 0.24000000000000002, 0, 0.00113636, 0.11104, 113.48516315252209, 0.00113636, 97.7155126896406
DataValue, 0.25, 0, 0.0011842, 0.1156, 113.49434217193043, 0.0011842, 97.618645499071093
DataValue, 0.26, 0, 0.0012312, 0.12024, 113.51526965562053, 0.0012312, 97.6608187134503
DataValue, 0.27, 0, 0.001279, 0.12483999999999999, 113.49491790461299, 0.001279, 97.6075058639562
DataValue, 0.28, 0, 0.001326, 0.12947999999999998, 113.51432880844649, 0.001326, 97.6470588235294
DataValue, 0.29000000000000004, 0, 0.0013734, 0.13416, 113.47021989223826, 0.0013734, 97.684578418523373
DataValue, 0.3, 0, 0.0014206, 0.13868, 113.55765169646628, 0.0014206, 97.620723637899488
DataValue, 0.31, 0, 0.0014682, 0.1434, 113.47227898106524, 0.0014682, 97.670617082141391
DataValue, 0.32, 0, 0.001515, 0.148, 113.53135313531354, 0.001515, 97.689768976897682
DataValue, 0.33, 0, 0.001563, 0.15272, 113.42290467050546, 0.001563, 97.709532949456175
DataValue, 0.34, 0, 0.0016102, 0.15732, 113.45174512482923, 0.0016102, 97.702148801391118
DataValue, 0.35000000000000003, 0, 0.001657, 0.162, 113.45805672902837, 0.001657, 97.767048883524438
DataValue, 0.36000000000000004, 0, 0.0017042000000000001, 0.16655999999999999, 113.50780424832769, 0.0017042000000000001, 97.735007628212642
DataValue, 0.37, 0, 0.0017508, 0.17115999999999998, 113.57093899931461, 0.0017508, 97.7610235320996
DataValue, 0.38, 0, 0.0017978, 0.17587999999999998, 113.53876960729782, 0.0017978, 97.830681944598936
DataValue, 0.39, 0, 0.0018446, 0.18056, 113.54223137807655, 0.0018446, 97.885720481405173
DataValue, 0.4, 0, 0.0018932, 0.18524, 113.43756602577648, 0.0018932, 97.8449186562434
DataValue, 0.41000000000000003, 0, 0.0019396, 0.18991999999999998, 113.46669416374512, 0.0019396, 97.9170963085172
DataValue, 0.42000000000000004, 0, 0.0019868, 0.19463999999999998, 113.42862895107714, 0.0019868, 97.966579424199708
DataValue, 0.43, 0, 0.0020336, 0.1992, 113.49331235247837, 0.0020336, 97.9543666404406
DataValue, 0.44, 0, 0.0020802, 0.20387999999999998, 113.50831650802809, 0.0020802, 98.009806749351014
DataValue, 0.45, 0, 0.0021272, 0.20872, 113.42610003760812, 0.0021272, 98.119593832267753
DataValue, 0.46, 0, 0.0021738, 0.21336, 113.46029993559667, 0.0021738, 98.1507038365995
DataValue, 0.47000000000000003, 0, 0.0022212, 0.21803999999999998, 113.43417972267247, 0.0022212, 98.1631550513236
DataValue, 0.48000000000000004, 0, 0.002269, 0.22288, 113.31864257382107, 0.002269, 98.228294402820609
DataValue, 0.49000000000000005, 0, 0.0023148, 0.2274, 113.44392604112669, 0.0023148, 98.2374287195438
DataValue, 0.5, 0, 0.0023616, 0.23224, 113.38075880758807, 0.0023616, 98.340108401084009
DataValue, 0.51, 0, 0.0024092000000000002, 0.23692, 113.34882948696661, 0.0024092000000000002, 98.339697825004137
DataValue, 0.52, 0, 0.0024566, 0.24172, 113.27851502076041, 0.0024566, 98.396157290564176
DataValue, 0.53, 0, 0.0025036, 0.24631999999999998, 113.30883527720086, 0.0025036, 98.386323693880811
DataValue, 0.54, 0, 0.0025512, 0.2512, 113.20163060520541, 0.0025512, 98.463468171840688
DataValue, 0.55, 0, 0.0025964, 0.25564, 113.37236173162843, 0.0025964, 98.459405330457543
DataValue, 0.56, 0, 0.0026432, 0.26044, 113.33232445520582, 0.0026432, 98.5320823244552
DataValue, 0.57000000000000006, 0, 0.0026898, 0.26524, 113.30210424566886, 0.0026898, 98.609562049222987
DataValue, 0.58000000000000007, 0, 0.0027386, 0.26983999999999997, 113.25494778353908, 0.0027386, 98.532096691740293
DataValue, 0.59000000000000008, 0, 0.0027844000000000002, 0.27476, 113.21649188335012, 0.0027844000000000002, 98.678350811664984
DataValue, 0.6, 0, 0.0028304, 0.2794, 113.27020915771622, 0.0028304, 98.713962690785749
DataValue, 0.61, 0, 0.0028724, 0.28412, 113.45216543656872, 0.0028724, 98.91380030636401
DataValue, 0.62, 0, 0.0029232, 0.28896, 113.24575807334428, 0.0029232, 98.850574712643677
DataValue, 0.63, 0, 0.0029704, 0.29364, 113.23727444115269, 0.0029704, 98.855373013735516
DataValue, 0.64, 0, 0.0030168, 0.2984, 113.23256430654999, 0.0030168, 98.912755237337578
DataValue, 0.65, 0, 0.0030618, 0.30319999999999997, 113.26670585929847, 0.0030618, 99.026716310666913
DataValue, 0.66, 0, 0.0031094, 0.308, 113.20511995883452, 0.0031094, 99.054479963980185
DataValue, 0.67, 0, 0.0031538, 0.31251999999999996, 113.34897583867084, 0.0031538, 99.093157460840885
DataValue, 0.68, 0, 0.0032018, 0.31732, 113.27378349678308, 0.0032018, 99.106752451745891
DataValue, 0.69000000000000006, 0, 0.0032492000000000003, 0.322, 113.25864828265419, 0.0032492000000000003, 99.101317247322413
DataValue, 0.70000000000000007, 0, 0.0032936000000000003, 0.32672, 113.33495263541414, 0.0032936000000000003, 99.198445470002426
DataValue, 0.71000000000000008, 0, 0.0033414, 0.3314, 113.30579996408694, 0.0033414, 99.179984437660849
DataValue, 0.72000000000000008, 0, 0.0033846, 0.33599999999999997, 113.45506115936894, 0.0033846, 99.273178514447778
DataValue, 0.73, 0, 0.0034334, 0.34064, 113.40362323061687, 0.0034334, 99.213607502766934
DataValue, 0.74, 0, 0.0034744, 0.34464, 113.7923094635045, 0.0034744, 99.194105457057333
DataValue, 0.75, 0, 0.003523, 0.34952, 113.67584445075219, 0.003523, 99.2108998013057
DataValue, 0.76, 0, 0.0035684000000000002, 0.35412, 113.74285394014125, 0.0035684000000000002, 99.237753615065571
DataValue, 0.77, 0, 0.00361, 0.358, 114.12742382271469, 0.00361, 99.16897506925207
DataValue, 0.78, 0, 0.0036514, 0.36232, 114.38900147888482, 0.0036514, 99.227693487429477
DataValue, 0.79, 0, 0.0036956000000000003, 0.36679999999999996, 114.51455785258146, 0.0036956000000000003, 99.253165927048357
DataValue, 0.8, 0, 0.0037422, 0.37068, 114.72395916840361, 0.0037422, 99.054032387365723
