
SetupTitle, FORM
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Resistance
TestParameter, Function.User.Unit, ohm
TestParameter, Function.User.Definition, abs(Vtop/Itop)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vtop
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 3.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Itop
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -4.9999999999999996E-06
TestParameter, Output.Graph.YAxis.Top, 4.9999999999999996E-06
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vtop, Itop, Resistance
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/21/2019 19:49:44
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, ecd8875c-0395-466c-a079-6efc6bf25cbf
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vtop
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Itop
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1.4E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 5.1E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 2.7450226856517668E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 2.7450226856517668E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 2.7450226856517668E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 2.7450226856517668E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 2.7450226856517668E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:MP, Name=Vtop, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=3.5 V, Step=35 mV, No. of Steps=101, Compliance=5 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=Vbot, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vtop, Itop, Resistance
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, ohm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, FORM
Dimension1, 202, 202, 202
Dimension2, 1, 1, 1
DataName, Vtop, Itop, Resistance
DataValue, 0, -6.767000000000001E-11, -0
DataValue, 0.035, -1.3647000000000002E-10, 256466622.70095989
DataValue, 0.07, -8.65E-12, 8092485549.1329479
DataValue, 0.105, 1.2014E-10, 873980356.25104034
DataValue, 0.14, 7.4340000000000012E-11, 1883239171.3747644
DataValue, 0.17500000000000002, -5.867E-11, 2982785069.030169
DataValue, 0.21, -6.515E-11, 3223330775.134305
DataValue, 0.245, 1.4107E-10, 1736726447.8627629
DataValue, 0.28, 3.4072000000000004E-10, 821789152.38318849
DataValue, 0.315, 4.9459E-10, 636891162.3769182
DataValue, 0.35000000000000003, 7.035600000000001E-10, 497470009.66513157
DataValue, 0.385, 1.4093E-09, 273185269.28262258
DataValue, 0.42, 2.168E-09, 193726937.2693727
DataValue, 0.455, 2.9241E-09, 155603433.53510484
DataValue, 0.49, 3.8963E-09, 125760336.72971793
DataValue, 0.525, 5.1885E-09, 101185313.67447241
DataValue, 0.56, 6.6717E-09, 83936627.845976308
DataValue, 0.595, 8.3259E-09, 71463745.661129713
DataValue, 0.63, 1.00391E-08, 62754629.399049714
DataValue, 0.665, 1.1882399999999999E-08, 55965124.890594505
DataValue, 0.70000000000000007, 1.37966E-08, 50737138.135482661
DataValue, 0.735, 1.62854E-08, 45132449.924472228
DataValue, 0.77, 1.8841399999999998E-08, 40867451.463267066
DataValue, 0.805, 2.1434399999999997E-08, 37556451.311909832
DataValue, 0.84, 2.5150799999999997E-08, 33398540.00667971
DataValue, 0.875, 2.9025799999999997E-08, 30145594.608934123
DataValue, 0.91, 3.29792E-08, 27593149.621579666
DataValue, 0.94500000000000006, 3.7812599999999994E-08, 24991669.443518832
DataValue, 0.98, 4.2495199999999995E-08, 23061428.114234079
DataValue, 1.0150000000000001, 4.8147399999999996E-08, 21081096.79858103
DataValue, 1.05, 5.4759399999999996E-08, 19174790.081702869
DataValue, 1.085, 6.20256E-08, 17492777.175875768
DataValue, 1.12, 7.01142E-08, 15973939.658442942
DataValue, 1.155, 7.92654E-08, 14571300.971167749
DataValue, 1.19, 8.804079999999999E-08, 13516460.550108587
DataValue, 1.225, 9.93242E-08, 12333348.770994382
DataValue, 1.26, 1.1343759999999999E-07, 11107428.224856662
DataValue, 1.295, 1.2472E-07, 10383258.499037845
DataValue, 1.33, 1.4314E-07, 9291602.626798939
DataValue, 1.365, 1.6078E-07, 8489861.9231247678
DataValue, 1.4000000000000001, 1.8074E-07, 7745933.3849728908
DataValue, 1.435, 2.1068E-07, 6811277.7672299221
DataValue, 1.47, 2.3201999999999998E-07, 6335660.7189035434
DataValue, 1.5050000000000001, 2.6588E-07, 5660448.322551528
DataValue, 1.54, 3.1026E-07, 4963578.933797461
DataValue, 1.575, 3.5944E-07, 4381816.1584687289
DataValue, 1.61, 4.0644E-07, 3961224.2889479385
DataValue, 1.645, 5.0638E-07, 3248548.5208736523
DataValue, 1.68, 5.7366E-07, 2928563.9577450058
DataValue, 1.715, 3.941E-07, 4351687.3889875663
DataValue, 1.75, 4.5138E-07, 3876999.4239886571
DataValue, 1.7850000000000001, 4.9114E-07, 3634401.5962861916
DataValue, 1.82, 5.0388E-07, 3611971.1042311662
DataValue, 1.855, 5.9612E-07, 3111789.5725692813
DataValue, 1.8900000000000001, 6.887E-07, 2744300.8566865111
DataValue, 1.925, 3.98E-07, 4836683.4170854278
DataValue, 1.96, 5.0008000000000005E-06, 391937.29003359459
DataValue, 1.995, 5.0005000000000007E-06, 398960.103989601
DataValue, 2.0300000000000002, 5.0006000000000009E-06, 405951.2858456985
DataValue, 2.065, 5.0007E-06, 412942.18809366686
DataValue, 2.1, 5.0006000000000009E-06, 419949.60604727425
DataValue, 2.1350000000000002, 5.0005000000000007E-06, 426957.304269573
DataValue, 2.17, 5.0006000000000009E-06, 433947.92624885007
DataValue, 2.205, 5.0006000000000009E-06, 440947.086349638
DataValue, 2.24, 5.0005000000000007E-06, 447955.20447955205
DataValue, 2.275, 5.0007E-06, 454936.30891675159
DataValue, 2.31, 5.0006000000000009E-06, 461944.5666520017
DataValue, 2.345, 5.0006000000000009E-06, 468943.72675278963
DataValue, 2.38, 5.0006000000000009E-06, 475942.88685357745
DataValue, 2.415, 5.0005000000000007E-06, 482951.704829517
DataValue, 2.45, 5.0007E-06, 489931.40960265562
DataValue, 2.485, 5.0006000000000009E-06, 496940.3671559412
DataValue, 2.52, 5.0005000000000007E-06, 503949.605039496
DataValue, 2.555, 5.0006000000000009E-06, 510938.687357517
DataValue, 2.59, 5.0005000000000007E-06, 517948.20517948194
DataValue, 2.625, 5.0006000000000009E-06, 524937.00755909283
DataValue, 2.66, 5.0005000000000007E-06, 531946.805319468
DataValue, 2.695, 5.0005000000000007E-06, 538946.10538946092
DataValue, 2.73, 5.0006000000000009E-06, 545934.48786145658
DataValue, 2.765, 5.0006000000000009E-06, 552933.64796224446
DataValue, 2.8000000000000003, 5.0006000000000009E-06, 559932.80806303234
DataValue, 2.835, 5.0006000000000009E-06, 566931.96816382022
DataValue, 2.87, 5.0005000000000007E-06, 573942.605739426
DataValue, 2.9050000000000002, 5.0006000000000009E-06, 580930.28836539609
DataValue, 2.94, 5.0006000000000009E-06, 587929.448466184
DataValue, 2.975, 5.0006000000000009E-06, 594928.60856697184
DataValue, 3.0100000000000002, 5.0005000000000007E-06, 601939.806019398
DataValue, 3.045, 5.0006000000000009E-06, 608926.9287685476
DataValue, 3.08, 5.0006000000000009E-06, 615926.0888693356
DataValue, 3.115, 5.0006000000000009E-06, 622925.24897012347
DataValue, 3.15, 5.0006000000000009E-06, 629924.40907091135
DataValue, 3.185, 5.0005000000000007E-06, 636936.306369363
DataValue, 3.22, 5.0006000000000009E-06, 643922.72927248722
DataValue, 3.255, 5.0006000000000009E-06, 650921.8893732751
DataValue, 3.29, 5.0008000000000005E-06, 657894.73684210517
DataValue, 3.325, 5.0006000000000009E-06, 664920.209574851
DataValue, 3.36, 5.0006000000000009E-06, 671919.36967563874
DataValue, 3.395, 5.0007E-06, 678904.953306537
DataValue, 3.43, 5.0005000000000007E-06, 685931.406859314
DataValue, 3.465, 5.0005000000000007E-06, 692930.706929307
DataValue, 3.5, 5.0005000000000007E-06, 699930.0069993
DataValue, 3.5, 5.0006000000000009E-06, 699916.01007879036
DataValue, 3.465, 5.0006000000000009E-06, 692916.84997800249
DataValue, 3.43, 5.0006000000000009E-06, 685917.68987721461
DataValue, 3.395, 5.0005000000000007E-06, 678932.10678932094
DataValue, 3.36, 5.0005000000000007E-06, 671932.80671932793
DataValue, 3.325, 5.0006000000000009E-06, 664920.209574851
DataValue, 3.29, 5.0006000000000009E-06, 657921.049474063
DataValue, 3.255, 5.0006000000000009E-06, 650921.8893732751
DataValue, 3.22, 5.0007E-06, 643909.85262063309
DataValue, 3.185, 5.0007E-06, 636910.83248345228
DataValue, 3.15, 5.0007E-06, 629911.81234627147
DataValue, 3.115, 5.0006000000000009E-06, 622925.24897012347
DataValue, 3.08, 5.0006000000000009E-06, 615926.0888693356
DataValue, 3.045, 5.0005000000000007E-06, 608939.10608939093
DataValue, 3.0100000000000002, 5.0005000000000007E-06, 601939.806019398
DataValue, 2.975, 5.0005000000000007E-06, 594940.505949405
DataValue, 2.94, 5.0006000000000009E-06, 587929.448466184
DataValue, 2.9050000000000002, 5.0006000000000009E-06, 580930.28836539609
DataValue, 2.87, 5.0005000000000007E-06, 573942.605739426
DataValue, 2.835, 5.0006000000000009E-06, 566931.96816382022
DataValue, 2.8000000000000003, 5.0006000000000009E-06, 559932.80806303234
DataValue, 2.765, 5.0006000000000009E-06, 552933.64796224446
DataValue, 2.73, 5.0005000000000007E-06, 545945.40545945393
DataValue, 2.695, 5.0006000000000009E-06, 538935.32776066859
DataValue, 2.66, 5.0006000000000009E-06, 531936.16765988071
DataValue, 2.625, 5.0007E-06, 524926.5102885596
DataValue, 2.59, 5.0006000000000009E-06, 517937.8474583049
DataValue, 2.555, 5.0006000000000009E-06, 510938.687357517
DataValue, 2.52, 5.0007E-06, 503929.44987701718
DataValue, 2.485, 5.0008000000000005E-06, 496920.49272116454
DataValue, 2.45, 5.0006000000000009E-06, 489941.20705515333
DataValue, 2.415, 5.0005000000000007E-06, 482951.704829517
DataValue, 2.38, 5.0006000000000009E-06, 475942.88685357745
DataValue, 2.345, 5.0005000000000007E-06, 468953.104689531
DataValue, 2.31, 5.0006000000000009E-06, 461944.5666520017
DataValue, 2.275, 5.0007E-06, 454936.30891675159
DataValue, 2.24, 5.0005000000000007E-06, 447955.20447955205
DataValue, 2.205, 5.0007E-06, 440938.26864239003
DataValue, 2.17, 5.0006000000000009E-06, 433947.92624885007
DataValue, 2.1350000000000002, 5.0006000000000009E-06, 426948.76614806219
DataValue, 2.1, 5.0005000000000007E-06, 419958.00419958
DataValue, 2.065, 5.0006000000000009E-06, 412950.44594648632
DataValue, 2.0300000000000002, 5.0006000000000009E-06, 405951.2858456985
DataValue, 1.995, 5.0005000000000007E-06, 398960.103989601
DataValue, 1.96, 5.0006000000000009E-06, 391952.96564412263
DataValue, 1.925, 5.0007E-06, 384946.10754494369
DataValue, 1.8900000000000001, 5.0006000000000009E-06, 377954.64544254687
DataValue, 1.855, 5.0005000000000007E-06, 370962.90370962897
DataValue, 1.82, 5.0006000000000009E-06, 363956.32524097105
DataValue, 1.7850000000000001, 5.0006000000000009E-06, 356957.16514018312
DataValue, 1.75, 5.0006000000000009E-06, 349958.00503939518
