
SetupTitle, DualRESET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R2, absIrow, R1
TestParameter, Function.User.Unit, ohm, A, ohm
TestParameter, Function.User.Definition, abs((Vrow-Vgate)/Irow), abs(Irow), abs(Vgate/Irow)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vrow
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absIrow, Vgate
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, -0.1
TestParameter, Output.Graph.YAxis.Top, 1, 0.1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vrow, Vcol, R1, R2, Vgate, Irow
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/21/2019 20:04:17
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 9b864d8e-b8eb-4d71-9e34-924c6c3fd3ce
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vrow
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absIrow, Vgate
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, V
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 2.3E-08, 4E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0047, 0.54
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.75
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 106.38349442986635
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.75
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 106.38349442986635
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.75
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 106.38349442986635
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.75
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 106.38349442986635
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.75
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 106.38349442986635
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:MP, Name=Vrow, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=1 V, Step=10 mV, No. of Steps=101, Compliance=5 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:MP, Name=Vcol, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU1:MP, Name=Igate, Source Mode=I, Source=100 fA, Compliance=10 V
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vrow, Vcol, R1, R2, Vgate, Irow
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, ohm, ohm, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, DualRESET
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vrow, Vcol, Irow, Vgate, R2, absIrow, R1
DataValue, 0, 0, -2.3823799999999998E-08, 3.9999999999999996E-05, 1678.9932756319311, 2.3823799999999998E-08, 1678.9932756319311
DataValue, 0.01, 0, 4.2564E-05, 0.00588, 96.795413964852941, 4.2564E-05, 138.14491119255709
DataValue, 0.02, 0, 8.5574E-05, 0.0118, 95.823497791385236, 8.5574E-05, 137.89235048028607
DataValue, 0.030000000000000002, 0, 0.00012852, 0.01772, 95.549330843448516, 0.00012852, 137.87737317149083
DataValue, 0.04, 0, 0.00017152, 0.023479999999999997, 96.3152985074627, 0.00017152, 136.89365671641789
DataValue, 0.05, 0, 0.0002144, 0.029359999999999997, 96.268656716417937, 0.0002144, 136.94029850746267
DataValue, 0.060000000000000005, 0, 0.00025716000000000004, 0.03524, 96.28247005755172, 0.00025716000000000004, 137.03530875719395
DataValue, 0.07, 0, 0.00030022, 0.04112, 96.1961228432483, 0.00030022, 136.96622476850308
DataValue, 0.08, 0, 0.00034344000000000003, 0.047, 96.086652690426277, 0.00034344000000000003, 136.85068716515255
DataValue, 0.090000000000000011, 0, 0.00038606000000000003, 0.0528, 96.358079055069183, 0.00038606000000000003, 136.766305755582
DataValue, 0.1, 0, 0.00042908000000000003, 0.05864, 96.392281159690512, 0.00042908000000000003, 136.6644914701221
DataValue, 0.11, 0, 0.00047198000000000004, 0.06452, 96.360015254883692, 0.00047198000000000004, 136.70070765710409
DataValue, 0.12000000000000001, 0, 0.00051552, 0.07032, 96.368715083798918, 0.00051552, 136.40595903165735
DataValue, 0.13, 0, 0.00055854000000000006, 0.07628, 96.179324667884117, 0.00055854000000000006, 136.57034411143337
DataValue, 0.14, 0, 0.00060168, 0.08204, 96.33027522935781, 0.00060168, 136.35154899614412
DataValue, 0.15, 0, 0.0006449, 0.08796, 96.200961389362689, 0.0006449, 136.39323926190107
DataValue, 0.16, 0, 0.0006878, 0.09376, 96.307066007560351, 0.0006878, 136.31869729572549
DataValue, 0.17, 0, 0.00073132, 0.09952, 96.373680468194507, 0.00073132, 136.08269977574796
DataValue, 0.18000000000000002, 0, 0.00077502000000000007, 0.1054, 96.255580501148387, 0.00077502000000000007, 135.99649041315061
DataValue, 0.19, 0, 0.0008181000000000001, 0.11112, 96.418530741963082, 0.0008181000000000001, 135.8269160249358
DataValue, 0.2, 0, 0.00086158, 0.11703999999999999, 96.288214675363889, 0.00086158, 135.84345040506975
DataValue, 0.21000000000000002, 0, 0.00090502000000000009, 0.12283999999999999, 96.307263927869016, 0.00090502000000000009, 135.73180703188876
DataValue, 0.22, 0, 0.00094844, 0.12856, 96.410948504913321, 0.00094844, 135.54890135380202
DataValue, 0.23, 0, 0.00099220000000000016, 0.1344, 96.351542027816976, 0.00099220000000000016, 135.45656117718198
DataValue, 0.24000000000000002, 0, 0.0010359800000000002, 0.14028, 96.256684491978632, 0.0010359800000000002, 135.40801945983509
DataValue, 0.25, 0, 0.00107922, 0.146, 96.36589388632531, 0.00107922, 135.28288949426437
DataValue, 0.26, 0, 0.0011228800000000002, 0.15188, 96.2881162724423, 0.0011228800000000002, 135.25933314334566
DataValue, 0.27, 0, 0.0011662, 0.15768, 96.312810838621189, 0.0011662, 135.20836906191047
DataValue, 0.28, 0, 0.0012094, 0.16344, 96.378369439391449, 0.0012094, 135.14139242599637
DataValue, 0.29000000000000004, 0, 0.0012536000000000001, 0.16927999999999999, 96.298659859604371, 0.0012536000000000001, 135.03509891512442
DataValue, 0.3, 0, 0.0012974, 0.17504, 96.315708339756426, 0.0012974, 134.91598581778942
DataValue, 0.31, 0, 0.0013412, 0.1808, 96.33164330450343, 0.0013412, 134.80465254995525
DataValue, 0.32, 0, 0.0013848, 0.18652, 96.3893703061814, 0.0013848, 134.69093009820912
DataValue, 0.33, 0, 0.0014294, 0.1924, 96.264166783265736, 0.0014294, 134.60193088008955
DataValue, 0.34, 0, 0.0014734, 0.19807999999999998, 96.321433419302323, 0.0014734, 134.43735577575674
DataValue, 0.35000000000000003, 0, 0.0015172, 0.20387999999999998, 96.308990245188539, 0.0015172, 134.3791194305299
DataValue, 0.36000000000000004, 0, 0.0015614000000000001, 0.20956, 96.349429998719117, 0.0015614000000000001, 134.21288587165364
DataValue, 0.37, 0, 0.0016048, 0.21528, 96.410767696909275, 0.0016048, 134.14755732801595
DataValue, 0.38, 0, 0.0016494, 0.221, 96.398690432884678, 0.0016494, 133.98811689099065
DataValue, 0.39, 0, 0.0016932, 0.22683999999999999, 96.361918261280437, 0.0016932, 133.97117883297898
DataValue, 0.4, 0, 0.001738, 0.23251999999999998, 96.363636363636388, 0.001738, 133.78596087456845
DataValue, 0.41000000000000003, 0, 0.0017818, 0.23831999999999998, 96.352003591873412, 0.0017818, 133.75238522842068
DataValue, 0.42000000000000004, 0, 0.0018256000000000001, 0.24392, 96.450482033304141, 0.0018256000000000001, 133.61086765994742
DataValue, 0.43, 0, 0.001872, 0.24967999999999999, 96.324786324786331, 0.001872, 133.37606837606836
DataValue, 0.44, 0, 0.0019154, 0.25544, 96.355852563433217, 0.0019154, 133.36117782186489
DataValue, 0.45, 0, 0.0019592, 0.26123999999999997, 96.34544712127402, 0.0019592, 133.34013883217639
DataValue, 0.46, 0, 0.0020032, 0.26672, 96.485623003194888, 0.0020032, 133.14696485623003
DataValue, 0.47000000000000003, 0, 0.0020498, 0.2724, 96.399648746219171, 0.0020498, 132.89101375743974
DataValue, 0.48000000000000004, 0, 0.0020914, 0.27824, 96.4712632686239, 0.0020914, 133.04006885339962
DataValue, 0.49000000000000005, 0, 0.0021368, 0.284, 96.405840509172634, 0.0021368, 132.90902283788842
DataValue, 0.5, 0, 0.0021824, 0.2898, 96.315982404692079, 0.0021824, 132.78958944281524
DataValue, 0.51, 0, 0.0022264, 0.2954, 96.388789076536128, 0.0022264, 132.68056054617321
DataValue, 0.52, 0, 0.0022714000000000002, 0.30107999999999996, 96.381086554547878, 0.0022714000000000002, 132.55261072466317
DataValue, 0.53, 0, 0.0023150000000000002, 0.30688, 96.380129589632844, 0.0023150000000000002, 132.56155507559393
DataValue, 0.54, 0, 0.0023586, 0.31251999999999996, 96.447044857118655, 0.0023586, 132.5023318918002
DataValue, 0.55, 0, 0.0024052, 0.3182, 96.374521869283242, 0.0024052, 132.2966905039082
DataValue, 0.56, 0, 0.0024506000000000003, 0.32395999999999997, 96.3192687505101, 0.0024506000000000003, 132.19619684975106
DataValue, 0.57000000000000006, 0, 0.0024922, 0.32968, 96.428858037075713, 0.0024922, 132.28472835245967
DataValue, 0.58000000000000007, 0, 0.0025366, 0.33536, 96.444058976582866, 0.0025366, 132.20846802806906
DataValue, 0.59000000000000008, 0, 0.0025830000000000002, 0.34099999999999997, 96.3995354239257, 0.0025830000000000002, 132.01703445605881
DataValue, 0.6, 0, 0.0026268, 0.34664, 96.451956753464287, 0.0026268, 131.9628445256586
DataValue, 0.61, 0, 0.0026754, 0.35184, 96.493982208267923, 0.0026754, 131.50930701951108
DataValue, 0.62, 0, 0.0027186000000000003, 0.35763999999999996, 96.505554329434275, 0.0027186000000000003, 131.55300522327667
DataValue, 0.63, 0, 0.002761, 0.3636, 96.486780152118811, 0.002761, 131.69141615356753
DataValue, 0.64, 0, 0.0028036, 0.36912, 96.618633185903846, 0.0028036, 131.65929519189615
DataValue, 0.65, 0, 0.0028468, 0.37495999999999996, 96.613741745117352, 0.0028468, 131.71280033722073
DataValue, 0.66, 0, 0.0028932, 0.38028, 96.681874740771477, 0.0028932, 131.43923683119039
DataValue, 0.67, 0, 0.0029366, 0.38595999999999997, 96.724102703807148, 0.0029366, 131.43090649049921
DataValue, 0.68, 0, 0.0029834, 0.3916, 96.6682308775223, 0.0029834, 131.25963665616411
DataValue, 0.69000000000000006, 0, 0.0030278, 0.39727999999999997, 96.6774555783077, 0.0030278, 131.21078010436619
DataValue, 0.70000000000000007, 0, 0.003069, 0.40287999999999996, 96.8132942326491, 0.003069, 131.27403062886933
DataValue, 0.71000000000000008, 0, 0.0031160000000000003, 0.4084, 96.790757381258047, 0.0031160000000000003, 131.06546854942232
DataValue, 0.72000000000000008, 0, 0.0031618, 0.41375999999999996, 96.85622113985707, 0.0031618, 130.86216711999492
DataValue, 0.73, 0, 0.0032046, 0.4196, 96.860762653685327, 0.0032046, 130.93677838107718
DataValue, 0.74, 0, 0.0032486, 0.42468, 97.063350366311639, 0.0032486, 130.72708243551068
DataValue, 0.75, 0, 0.0032974000000000002, 0.4304, 96.924849881724981, 0.0032974000000000002, 130.52708194334929
DataValue, 0.76, 0, 0.003339, 0.4356, 97.1548367774783, 0.003339, 130.45822102425876
DataValue, 0.77, 0, 0.0033866, 0.44079999999999997, 97.20663792594344, 0.0033866, 130.16004252052204
DataValue, 0.78, 0, 0.0034304, 0.44695999999999997, 97.084888059701512, 0.0034304, 130.29384328358208
DataValue, 0.79, 0, 0.0034708, 0.45196, 97.395413161230863, 0.0034708, 130.21781721793246
