
SetupTitle, DualRESET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R2, absIrow, R1
TestParameter, Function.User.Unit, ohm, A, ohm
TestParameter, Function.User.Definition, abs((Vrow-Vgate)/Irow), abs(Irow), abs(Vgate/Irow)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vrow
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absIrow, Vgate
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, -0.1
TestParameter, Output.Graph.YAxis.Top, 1, 0.1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vrow, Vcol, R1, R2, Vgate, Irow
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/21/2019 18:53:11
MetaData, TestRecord.TestTarget, 3,4
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 1.3V
MetaData, TestRecord.LinkKey, 98a32de1-ab25-4ddf-a07e-949488231305
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vrow
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1.3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absIrow, Vgate
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, V
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 4.2E-08, 4E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0041, 0.6
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.57692307692307687
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 121.95245853738012
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.57692307692307687
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 121.95245853738012
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.57692307692307687
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 121.95245853738012
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.57692307692307687
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 121.95245853738012
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.57692307692307687
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 121.95245853738012
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:MP, Name=Vrow, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=1.3 V, Step=10 mV, No. of Steps=131, Compliance=4 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:MP, Name=Vcol, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU1:MP, Name=Igate, Source Mode=I, Source=100 fA, Compliance=10 V
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vrow, Vcol, R1, R2, Vgate, Irow
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, ohm, ohm, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, DualRESET
Dimension1, 262, 262, 262, 262, 262, 262, 262
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vrow, Vcol, Irow, Vgate, R2, absIrow, R1
DataValue, 0, 0, -4.2740199999999995E-08, 3.9999999999999996E-05, 935.88705714994319, 4.2740199999999995E-08, 935.88705714994319
DataValue, 0.01, 0, 2.9708E-05, 0.0043999999999999994, 188.50141376060321, 2.9708E-05, 148.10825366904535
DataValue, 0.02, 0, 5.9684E-05, 0.00876, 188.32517927752832, 5.9684E-05, 146.77300449031566
DataValue, 0.030000000000000002, 0, 8.9698000000000008E-05, 0.01312, 188.18702758143996, 8.9698000000000008E-05, 146.268590158086
DataValue, 0.04, 0, 0.00011938000000000001, 0.01752, 188.30624895292343, 0.00011938000000000001, 146.75825096331042
DataValue, 0.05, 0, 0.0001494, 0.02192, 187.9518072289157, 0.0001494, 146.72021419009369
DataValue, 0.060000000000000005, 0, 0.00017918, 0.026199999999999998, 188.63712467909372, 0.00017918, 146.22167652639803
DataValue, 0.07, 0, 0.00020924000000000002, 0.0306, 188.30051615369911, 0.00020924000000000002, 146.24354807876122
DataValue, 0.08, 0, 0.00023924000000000002, 0.034999999999999996, 188.09563618124059, 0.00023924000000000002, 146.29660591874267
DataValue, 0.090000000000000011, 0, 0.00026896, 0.03936, 188.28078524687689, 0.00026896, 146.34146341463415
DataValue, 0.1, 0, 0.00029908, 0.043719999999999995, 188.17707636752712, 0.00029908, 146.18162364584725
DataValue, 0.11, 0, 0.0003289, 0.04804, 188.38552751596228, 0.0003289, 146.06263301915473
DataValue, 0.12000000000000001, 0, 0.000359, 0.05248, 188.07799442896939, 0.000359, 146.18384401114207
DataValue, 0.13, 0, 0.00038904, 0.056839999999999995, 188.05264240180958, 0.00038904, 146.10322845979846
DataValue, 0.14, 0, 0.00041882000000000003, 0.061239999999999996, 188.05214650685264, 0.00041882000000000003, 146.22033331741557
DataValue, 0.15, 0, 0.0004491, 0.065599999999999992, 187.93141839234022, 0.0004491, 146.06991761300375
DataValue, 0.16, 0, 0.00047908000000000005, 0.069999999999999993, 187.86006512482257, 0.00047908000000000005, 146.11338398597309
DataValue, 0.17, 0, 0.00050910000000000007, 0.0744, 187.78236102926735, 0.00050910000000000007, 146.14024749558041
DataValue, 0.18000000000000002, 0, 0.00053918, 0.07876, 187.76660855372978, 0.00053918, 146.0736674208984
DataValue, 0.19, 0, 0.00056914, 0.08316, 187.7218259127807, 0.00056914, 146.115191341322
DataValue, 0.2, 0, 0.0005992, 0.08756, 187.65020026702271, 0.0005992, 146.12817089452602
DataValue, 0.21000000000000002, 0, 0.00062942, 0.092, 187.47418258078869, 0.00062942, 146.16631184264878
DataValue, 0.22, 0, 0.00065926000000000005, 0.09636, 187.54360950156234, 0.00065926000000000005, 146.16388071474077
DataValue, 0.23, 0, 0.00068934000000000009, 0.10076, 187.48368004177911, 0.00068934000000000009, 146.16879914120753
DataValue, 0.24000000000000002, 0, 0.00071922, 0.10515999999999999, 187.48088206668336, 0.00071922, 146.2139540057284
DataValue, 0.25, 0, 0.00074936, 0.10959999999999999, 187.35988043130141, 0.00074936, 146.25814027970532
DataValue, 0.26, 0, 0.00077968, 0.11408, 187.15370408372664, 0.00077968, 146.31643751282576
DataValue, 0.27, 0, 0.00080942, 0.11843999999999999, 187.24518791233231, 0.00080942, 146.32699957994612
DataValue, 0.28, 0, 0.00083942, 0.12287999999999999, 187.17686021300426, 0.00083942, 146.38679087941674
DataValue, 0.29000000000000004, 0, 0.00086926000000000006, 0.12732, 187.14768883878244, 0.00086926000000000006, 146.46941076317785
DataValue, 0.3, 0, 0.0008993400000000001, 0.13172, 187.11499544110123, 0.0008993400000000001, 146.46296172748905
DataValue, 0.31, 0, 0.00092898, 0.13624, 187.04385455015176, 0.00092898, 146.65547159249928
DataValue, 0.32, 0, 0.0009586000000000001, 0.14056, 187.18965157521384, 0.0009586000000000001, 146.63050281660753
DataValue, 0.33, 0, 0.00098830000000000012, 0.14508, 187.1091773752909, 0.00098830000000000012, 146.79753111403417
DataValue, 0.34, 0, 0.0010176, 0.14948, 187.22484276729563, 0.0010176, 146.89465408805032
DataValue, 0.35000000000000003, 0, 0.00104758, 0.154, 187.09788273926577, 0.00104758, 147.00547929513738
DataValue, 0.36000000000000004, 0, 0.00107626, 0.15839999999999999, 187.31533272629295, 0.00107626, 147.17633285637297
DataValue, 0.37, 0, 0.0011059000000000002, 0.163, 187.17786418301833, 0.0011059000000000002, 147.39126503300477
DataValue, 0.38, 0, 0.0011352200000000002, 0.16752, 187.17076866158098, 0.0011352200000000002, 147.56611053364105
DataValue, 0.39, 0, 0.0011638, 0.17215999999999998, 187.17992782264997, 0.0011638, 147.92919745660765
DataValue, 0.4, 0, 0.0011932, 0.17668, 187.16057660073753, 0.0011932, 148.072410325176
DataValue, 0.41000000000000003, 0, 0.0012226000000000001, 0.18128, 187.07672174055293, 0.0012226000000000001, 148.27416980206115
DataValue, 0.42000000000000004, 0, 0.001252, 0.18575999999999998, 187.09265175718855, 0.001252, 148.37060702875397
DataValue, 0.43, 0, 0.0012818, 0.19036, 186.95584334529568, 0.0012818, 148.50990794195661
DataValue, 0.44, 0, 0.001311, 0.19491999999999998, 186.94126620900076, 0.001311, 148.68039664378335
DataValue, 0.45, 0, 0.0013406, 0.19952, 186.84171266597051, 0.0013406, 148.82888258988513
DataValue, 0.46, 0, 0.0013702, 0.20415999999999998, 186.71726755218222, 0.0013702, 149.00014596409281
DataValue, 0.47000000000000003, 0, 0.0013996, 0.20872, 186.68190911689058, 0.0013996, 149.12832237782223
DataValue, 0.48000000000000004, 0, 0.001429, 0.21328, 186.64800559832057, 0.001429, 149.25122463261022
DataValue, 0.49000000000000005, 0, 0.0014578, 0.21788, 186.66483742625877, 0.0014578, 149.45808752915352
DataValue, 0.5, 0, 0.0014872, 0.22247999999999998, 186.60570199031739, 0.0014872, 149.59655728886497
DataValue, 0.51, 0, 0.0015172, 0.22712, 186.44872132876353, 0.0015172, 149.69680991299762
DataValue, 0.52, 0, 0.0015462, 0.23176, 186.41831587116806, 0.0015462, 149.89005303324279
DataValue, 0.53, 0, 0.0015758, 0.23632, 186.36882853153958, 0.0015758, 149.96827008503618
DataValue, 0.54, 0, 0.0016054, 0.24108, 186.19658652049338, 0.0016054, 150.16818238445245
DataValue, 0.55, 0, 0.0016348, 0.24556, 186.22461463175927, 0.0016348, 150.20797651088819
DataValue, 0.56, 0, 0.0016642, 0.25035999999999997, 186.05936786443942, 0.0016642, 150.4386492008172
DataValue, 0.57000000000000006, 0, 0.0016944, 0.25492, 185.95372993389995, 0.0016944, 150.44853635505191
DataValue, 0.58000000000000007, 0, 0.0017232, 0.25964, 185.90993500464256, 0.0017232, 150.67316620241411
DataValue, 0.59000000000000008, 0, 0.001753, 0.26416, 185.87564175698807, 0.001753, 150.69024529378208
DataValue, 0.6, 0, 0.001782, 0.26888, 185.81369248035912, 0.001782, 150.88664421997757
DataValue, 0.61, 0, 0.0018114000000000001, 0.27336, 185.84520260571932, 0.0018114000000000001, 150.91089764822789
DataValue, 0.62, 0, 0.0018408, 0.27804, 185.76705780095608, 0.0018408, 151.04302477183833
DataValue, 0.63, 0, 0.0018704000000000001, 0.28271999999999997, 185.67151411462788, 0.0018704000000000001, 151.15483319076131
DataValue, 0.64, 0, 0.0018994, 0.28724, 185.72180688638517, 0.0018994, 151.22670316942191
DataValue, 0.65, 0, 0.0019288, 0.29196, 185.62836997096642, 0.0019288, 151.36872666943177
DataValue, 0.66, 0, 0.0019594, 0.2968, 185.36286618352557, 0.0019594, 151.47494130856384
DataValue, 0.67, 0, 0.0019878, 0.3016, 185.33051614850592, 0.0019878, 151.72552570681154
DataValue, 0.68, 0, 0.002018, 0.30612, 185.27254707631323, 0.002018, 151.69474727452925
DataValue, 0.69000000000000006, 0, 0.0020466, 0.31088, 185.24381901690612, 0.0020466, 151.90071337828593
DataValue, 0.70000000000000007, 0, 0.0020774, 0.31551999999999997, 185.07750072205647, 0.0020774, 151.88216039279868
DataValue, 0.71000000000000008, 0, 0.0021066, 0.32028, 184.99952530143361, 0.0021066, 152.0364568499003
DataValue, 0.72000000000000008, 0, 0.0021372, 0.32495999999999997, 184.83997754070751, 0.0021372, 152.049410443571
DataValue, 0.73, 0, 0.0021654, 0.32944, 184.9819894707675, 0.0021654, 152.138173085804
DataValue, 0.74, 0, 0.002196, 0.33448, 184.66302367941711, 0.002196, 152.31329690346084
DataValue, 0.75, 0, 0.0022246, 0.33912, 184.69837274116694, 0.0022246, 152.44088824957294
DataValue, 0.76, 0, 0.002254, 0.34359999999999996, 184.73824312333633, 0.002254, 152.44010647737355
DataValue, 0.77, 0, 0.0022838, 0.34836, 184.62212102635959, 0.0022838, 152.53524827042648
DataValue, 0.78, 0, 0.0023122, 0.35292, 184.70720525906066, 0.0023122, 152.63385520283714
DataValue, 0.79, 0, 0.0023414, 0.35768, 184.64166737849152, 0.0023414, 152.76330400615018
