
SetupTitle, DualRESET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R1, absIrow, R2
TestParameter, Function.User.Unit, ohm, A, ohm
TestParameter, Function.User.Definition, abs((Vrow-Vgate)/Irow), abs(Irow), abs(Vgate/Irow)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vrow
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absIrow, Vgate
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, -0.1
TestParameter, Output.Graph.YAxis.Top, 1, 0.1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vrow, Vcol, R1, R2, Vgate, Irow
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/21/2019 16:48:42
MetaData, TestRecord.TestTarget, 1,2
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, fe62aefe-4e8a-4f08-8650-070b63e81039
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vrow
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absIrow, Vgate
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, V
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 3E-08, 4E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 16666666.666666668
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 16666666.666666668
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 16666666.666666668
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 16666666.666666668
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 16666666.666666668
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU4:MP, Name=Vrow, Direction=Single, Linear/Log=LINEAR, Start=0 V, Stop=-1.4 V, Step=-14 mV, No. of Steps=101, Compliance=3 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=Vcol, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU1:MP, Name=Igate, Source Mode=I, Source=100 fA, Compliance=100 mV
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vrow, Vcol, R1, R2, Vgate, Irow
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, ohm, ohm, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, DualRESET
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vrow, Vcol, Irow, Vgate, R1, absIrow, R2
DataValue, 0, 0, 2.2615799999999998E-08, 3.9999999999999996E-05, 1768.6749971259033, 2.2615799999999998E-08, 1768.6749971259033
DataValue, -0.014, 0, -3.0645000000000005E-06, -0.00067999999999999994, 4346.5491923641694, 3.0645000000000005E-06, 221.89590471528791
DataValue, -0.028, 0, -6.2105000000000009E-06, -0.00124, 4308.83181708397, 6.2105000000000009E-06, 199.66186297399563
DataValue, -0.042, 0, -9.4510000000000015E-06, -0.00208, 4223.8916516770714, 9.4510000000000015E-06, 220.08253094910586
DataValue, -0.056, 0, -1.2438E-05, -0.0027199999999999998, 4283.6468885672939, 1.2438E-05, 218.6846759929249
DataValue, -0.07, 0, -1.5978000000000002E-05, -0.00348, 4163.224433596195, 1.5978000000000002E-05, 217.79947427713103
DataValue, -0.084, 0, -1.8918E-05, -0.0042, 4218.2048842372351, 1.8918E-05, 222.01078338090704
DataValue, -0.098, 0, -2.265E-05, -0.00492, 4109.4922737306842, 2.265E-05, 217.21854304635758
DataValue, -0.112, 0, -2.7174E-05, -0.00588, 3905.2035033487891, 2.7174E-05, 216.38330757341575
DataValue, -0.126, 0, -3.0918000000000005E-05, -0.0067199999999999994, 3857.9468270910143, 3.0918000000000005E-05, 217.34911701921206
DataValue, -0.14, 0, -3.5504000000000004E-05, -0.0077199999999999994, 3725.7773771969355, 3.5504000000000004E-05, 217.44028841820636
DataValue, -0.154, 0, -4.0022000000000004E-05, -0.008879999999999999, 3626.0056968667227, 4.0022000000000004E-05, 221.877967118085
DataValue, -0.168, 0, -4.534E-05, -0.00984, 3488.3105425672697, 4.534E-05, 217.02690780767532
DataValue, -0.182, 0, -5.1606E-05, -0.011399999999999999, 3305.8171530442196, 5.1606E-05, 220.9045459830252
DataValue, -0.196, 0, -5.7998E-05, -0.01248, 3164.2470430014828, 5.7998E-05, 215.17983378737196
DataValue, -0.21000000000000002, 0, -6.5292E-05, -0.01428, 2997.6107333210812, 6.5292E-05, 218.70979599338358
DataValue, -0.224, 0, -7.2102000000000009E-05, -0.01568, 2889.2402429890985, 7.2102000000000009E-05, 217.46969570885688
DataValue, -0.23800000000000002, 0, -8.0378000000000009E-05, -0.01792, 2738.0626539600389, 8.0378000000000009E-05, 222.94657742168252
DataValue, -0.252, 0, -8.8920000000000009E-05, -0.01944, 2615.3846153846148, 8.8920000000000009E-05, 218.62348178137648
DataValue, -0.266, 0, -9.7548000000000009E-05, -0.02136, 2507.8935498421292, 9.7548000000000009E-05, 218.9691228933448
DataValue, -0.28, 0, -0.000106434, -0.0232, 2412.7628389424435, 0.000106434, 217.97545896987802
DataValue, -0.29400000000000004, 0, -0.00011206000000000001, -0.02436, 2406.2109584151349, 0.00011206000000000001, 217.3835445297162
DataValue, -0.308, 0, -0.00012366000000000002, -0.0276, 2267.5076823548434, 0.00012366000000000002, 223.1926249393498
DataValue, -0.322, 0, -0.00013606, -0.030959999999999998, 2139.0562986917539, 0.00013606, 227.54667058650594
DataValue, -0.336, 0, -0.00015202, -0.032639999999999995, 1995.5269043546903, 0.00015202, 214.7085909748717
DataValue, -0.35000000000000003, 0, -0.00015922, -0.03572, 1973.8726290667, 0.00015922, 224.3436754176611
DataValue, -0.364, 0, -0.00017176000000000002, -0.03692, 1904.285048905449, 0.00017176000000000002, 214.9510945505356
DataValue, -0.378, 0, -0.00018514, -0.03932, 1829.3183536782974, 0.00018514, 212.379820676245
DataValue, -0.392, 0, -0.00020584000000000002, -0.043879999999999995, 1691.2164788184998, 0.00020584000000000002, 213.17528177225026
DataValue, -0.406, 0, -0.00022128000000000002, -0.049519999999999995, 1610.9906001446132, 0.00022128000000000002, 223.78886478669554
DataValue, -0.42000000000000004, 0, -0.00024346, -0.05384, 1503.9842273884829, 0.00024346, 221.14515731537009
DataValue, -0.434, 0, -0.0002635, -0.05628, 1433.472485768501, 0.0002635, 213.58633776091079
DataValue, -0.448, 0, -0.00025078000000000004, -0.055639999999999995, 1564.5585772390143, 0.00025078000000000004, 221.86777254964505
DataValue, -0.462, 0, -0.000266, -0.05864, 1516.3909774436092, 0.000266, 220.45112781954884
DataValue, -0.47600000000000003, 0, -0.00029602000000000003, -0.0636, 1393.1491115465171, 0.00029602000000000003, 214.85034794946287
DataValue, -0.49000000000000005, 0, -0.00031346, -0.06699999999999999, 1349.4544758501884, 0.00031346, 213.74338033560898
DataValue, -0.504, 0, -0.00032834000000000004, -0.0742, 1309.008954132911, 0.00032834000000000004, 225.98525918255464
DataValue, -0.518, 0, -0.00034456000000000005, -0.0744, 1287.4390527048988, 0.00034456000000000005, 215.9275597863942
DataValue, -0.532, 0, -0.00034710000000000003, -0.07804, 1307.8651685393259, 0.00034710000000000003, 224.83434168827424
DataValue, -0.546, 0, -0.00036720000000000004, -0.07984, 1269.4989106753812, 0.00036720000000000004, 217.42919389978209
DataValue, -0.56, 0, -0.00038224, -0.08508, 1242.4654667224781, 0.00038224, 222.58267057346171
DataValue, -0.57400000000000007, 0, -0.00040812000000000004, -0.09056, 1184.5535626776439, 0.00040812000000000004, 221.89552092521805
DataValue, -0.58800000000000008, 0, -0.00044790000000000005, -0.09708, 1096.0482250502346, 0.00044790000000000005, 216.74480910917615
DataValue, -0.602, 0, -0.00047146000000000004, -0.1016, 1061.3837865354428, 0.00047146000000000004, 215.50078479616508
DataValue, -0.616, 0, -0.00048678, -0.10379999999999999, 1052.2207157237356, 0.00048678, 213.23801306545047
DataValue, -0.63, 0, -0.00051412000000000007, -0.11063999999999999, 1010.192173033533, 0.00051412000000000007, 215.20267641795684
DataValue, -0.644, 0, -0.00052292000000000007, -0.11216, 1017.0580585940486, 0.00052292000000000007, 214.487875774497
DataValue, -0.658, 0, -0.00054970000000000008, -0.11979999999999999, 979.07949790794964, 0.00054970000000000008, 217.93705657631429
DataValue, -0.672, 0, -0.00055068, -0.12432, 994.55219001961223, 0.00055068, 225.7572455872739
DataValue, -0.686, 0, -0.00058300000000000008, -0.12856, 956.15780445969119, 0.00058300000000000008, 220.51457975986276
DataValue, -0.70000000000000007, 0, -0.00061556, -0.13372, 919.94281629735542, 0.00061556, 217.23308856975763
DataValue, -0.71400000000000008, 0, -0.00062308, -0.13455999999999999, 929.96083969955714, 0.00062308, 215.95942736085252
DataValue, -0.728, 0, -0.00065088000000000006, -0.14372, 897.6769911504424, 0.00065088000000000006, 220.80875122910518
DataValue, -0.742, 0, -0.00066632000000000008, -0.14704, 892.90431024132522, 0.00066632000000000008, 220.67475087045261
DataValue, -0.756, 0, -0.00068666000000000007, -0.1572, 872.04730143011091, 0.00068666000000000007, 228.93426149768442
DataValue, -0.77, 0, -0.0007395800000000001, -0.16247999999999999, 821.439195218908, 0.0007395800000000001, 219.69225776792229
DataValue, -0.784, 0, -0.00074964000000000009, -0.16448, 826.42334987460652, 0.00074964000000000009, 219.41198441918783
DataValue, -0.798, 0, -0.00078412, -0.17448, 795.18441054940581, 0.00078412, 222.51696168953731
DataValue, -0.812, 0, -0.0008118, -0.18064, 777.72850455777291, 0.0008118, 222.51786154225178
DataValue, -0.82600000000000007, 0, -0.0008141200000000001, -0.18828, 783.324325652238, 0.0008141200000000001, 231.2681177222031
DataValue, -0.84000000000000008, 0, -0.00088264000000000007, -0.20124, 723.69255868757375, 0.00088264000000000007, 227.99782470769509
DataValue, -0.85400000000000009, 0, -0.00094000000000000008, -0.21103999999999998, 684, 0.00094000000000000008, 224.51063829787231
DataValue, -0.868, 0, -0.00095736000000000009, -0.21095999999999998, 686.30400267402024, 0.00095736000000000009, 220.3559789420907
DataValue, -0.882, 0, -0.00100342, -0.2196, 660.142313288553, 0.00100342, 218.85152777500943
DataValue, -0.896, 0, -0.001064, -0.2354, 620.86466165413538, 0.001064, 221.24060150375939
DataValue, -0.91, 0, -0.00112794, -0.2412, 592.93934074507513, 0.00112794, 213.84116176392359
DataValue, -0.924, 0, -0.0012008000000000001, -0.27399999999999997, 541.30579613590942, 0.0012008000000000001, 228.1812125249833
DataValue, -0.93800000000000006, 0, -0.0012538, -0.27892, 525.66597543467867, 0.0012538, 222.45972244377094
DataValue, -0.95200000000000007, 0, -0.0013424, -0.29732, 487.69368295589993, 0.0013424, 221.48390941597137
DataValue, -0.96600000000000008, 0, -0.0014126, -0.31512, 460.76737930058061, 0.0014126, 223.07801217612914
DataValue, -0.98000000000000009, 0, -0.0015466, -0.33871999999999997, 414.63856200698314, 0.0015466, 219.00944006207163
DataValue, -0.994, 0, -0.0015864, -0.35788, 400.98335854765509, 0.0015864, 225.59253656076652
DataValue, -1.008, 0, -0.0016914, -0.38816, 366.46564975759725, 0.0016914, 229.49036301288874
DataValue, -1.022, 0, -0.00185, -0.42307999999999996, 323.74054054054056, 0.00185, 228.69189189189186
DataValue, -1.036, 0, -0.0020094, -0.45127999999999996, 290.99233602070274, 0.0020094, 224.58445307056829
