
SetupTitle, DualFORM2
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R1, absIrow, R2
TestParameter, Function.User.Unit, ohm, A, ohm
TestParameter, Function.User.Definition, abs((Vrow-Vgate)/Irow), abs(Irow), abs(Vgate/Irow)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vrow
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absIrow, Vgate
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, -0.1
TestParameter, Output.Graph.YAxis.Top, 1, 0.1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vrow, Vcol, R1, R2, Vgate, Irow
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/21/2019 19:41:30
MetaData, TestRecord.TestTarget, 5,6
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 41d1e4c6-fb9d-4312-b386-6f0c03055d22
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vrow
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absIrow, Vgate
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, V
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.2E-12, -0.18
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 3.2E-11, 0.36
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 16233766233.727274
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 16233766233.727274
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 16233766233.727274
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 16233766233.727274
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 16233766233.727274
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU4:MP, Name=Vrow, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=5 V, Step=50 mV, No. of Steps=101, Compliance=5 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=Vcol, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU1:MP, Name=Igate, Source Mode=I, Source=100 fA, Compliance=10 V
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vrow, Vcol, R1, R2, Vgate, Irow
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, ohm, ohm, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, DualFORM2
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vrow, Vcol, Irow, Vgate, R1, absIrow, R2
DataValue, 0, 0, 2.2310000000000002E-11, -0.1784, 7996414164.0519943, 2.2310000000000002E-11, 7996414164.0519943
DataValue, 0.05, 0, 2.938E-11, -0.14236, 6547311095.9836617, 2.938E-11, 4845473110.959836
DataValue, 0.1, 0, 1.2370000000000002E-11, -0.09124, 15459983831.851254, 1.2370000000000002E-11, 7375909458.3670158
DataValue, 0.15, 0, 4.13E-12, -0.030039999999999997, 43593220338.98304, 4.13E-12, 7273607748.1840181
DataValue, 0.2, 0, -1.271E-11, 0.00964, 14977183320.220299, 1.271E-11, 758457907.15971673
DataValue, 0.25, 0, -2.4750000000000002E-11, 0.030199999999999998, 8880808080.80808, 2.4750000000000002E-11, 1220202020.20202
DataValue, 0.3, 0, -2.879E-11, -0.01976, 11106634248.002777, 2.879E-11, 686349426.8843348
DataValue, 0.35000000000000003, 0, -1.118E-11, -0.058839999999999996, 36568872987.477638, 1.118E-11, 5262969588.5509834
DataValue, 0.4, 0, 1.4800000000000002E-12, -0.11879999999999999, 350540540540.54053, 1.4800000000000002E-12, 80270270270.270248
DataValue, 0.45, 0, 1.9440000000000003E-11, -0.13943999999999998, 30320987654.32098, 1.9440000000000003E-11, 7172839506.1728373
DataValue, 0.5, 0, 2.4850000000000003E-11, -0.1452, 25963782696.177059, 2.4850000000000003E-11, 5843058350.1006031
DataValue, 0.55, 0, 2.979E-11, -0.12043999999999999, 22505538771.3998, 2.979E-11, 4042967438.7378311
DataValue, 0.6, 0, 2.0950000000000003E-11, -0.06835999999999999, 31902625298.32935, 2.0950000000000003E-11, 3263007159.9045339
DataValue, 0.65, 0, 7.5700000000000011E-12, -0.0242, 89062087186.261551, 7.5700000000000011E-12, 3196829590.488771
DataValue, 0.70000000000000007, 0, -8.3900000000000012E-12, 0.03868, 78822407628.128723, 8.3900000000000012E-12, 4610250297.9737778
DataValue, 0.75, 0, -2.1840000000000002E-11, 0.0624, 31483516483.516479, 2.1840000000000002E-11, 2857142857.1428566
DataValue, 0.8, 0, -2.0110000000000002E-11, 0.06384, 36606663351.566383, 2.0110000000000002E-11, 3174540029.8359017
DataValue, 0.85, 0, -2.936E-11, 0.0338, 27799727520.435966, 2.936E-11, 1151226158.038147
DataValue, 0.9, 0, -1.179E-11, -0.01172, 77329940627.650543, 1.179E-11, 994062765.05513144
DataValue, 0.95000000000000007, 0, -2.5600000000000004E-12, -0.06928, 398156249999.99994, 2.5600000000000004E-12, 27062499999.999992
DataValue, 1, 0, 1.6850000000000002E-11, -0.09652, 65075370919.881294, 1.6850000000000002E-11, 5728189910.9792271
DataValue, 1.05, 0, 2.633E-11, -0.10636, 43917964299.278389, 2.633E-11, 4039498670.7178121
DataValue, 1.1, 0, 2.938E-11, -0.08236, 40243703199.455414, 2.938E-11, 2803267528.9312458
DataValue, 1.1500000000000001, 0, 2.5060000000000002E-11, -0.02992, 47083798882.681564, 2.5060000000000002E-11, 1193934557.0630486
DataValue, 1.2, 0, 9.0900000000000011E-12, 0.012839999999999999, 130600660066.00659, 9.0900000000000011E-12, 1412541254.1254122
DataValue, 1.25, 0, -5.33E-12, 0.0766, 220150093808.6304, 5.33E-12, 14371482176.360226
DataValue, 1.3, 0, -2.249E-11, 0.10248, 53246776345.042244, 2.249E-11, 4556691863.0502443
DataValue, 1.35, 0, -2.038E-11, 0.10468, 61105004906.771339, 2.038E-11, 5136408243.3758583
DataValue, 1.4000000000000001, 0, -1.845E-11, 0.04124, 73645528455.284561, 1.845E-11, 2235230352.3035226
DataValue, 1.45, 0, -6.4300000000000007E-12, 0.0021999999999999997, 225163297045.10107, 6.4300000000000007E-12, 342146189.73561424
DataValue, 1.5, 0, 7.82E-12, -0.04856, 198025575447.57031, 7.82E-12, 6209718670.076726
DataValue, 1.55, 0, 2.3150000000000002E-11, -0.064239999999999992, 69729589632.829376, 2.3150000000000002E-11, 2774946004.319654
DataValue, 1.6, 0, 2.0490000000000002E-11, -0.05504, 80773060029.282578, 2.0490000000000002E-11, 2686188384.5778427
DataValue, 1.6500000000000001, 0, 2.94E-11, -0.0077199999999999994, 56385034013.605438, 2.94E-11, 262585034.01360539
DataValue, 1.7, 0, 5.64E-12, 0.07012, 288985815602.83685, 5.64E-12, 12432624113.475178
DataValue, 1.75, 0, -1.0430000000000001E-11, 0.12495999999999999, 155804410354.74591, 1.0430000000000001E-11, 11980824544.582932
DataValue, 1.8, 0, -2.5120000000000003E-11, 0.14584, 65850318471.337578, 2.5120000000000003E-11, 5805732484.0764322
DataValue, 1.85, 0, -2.3210000000000003E-11, 0.13604, 73845756139.595, 2.3210000000000003E-11, 5861266695.3899174
DataValue, 1.9000000000000001, 0, -2.775E-11, 0.0938, 65088288288.288284, 2.775E-11, 3380180180.18018
DataValue, 1.95, 0, -1.0400000000000001E-11, 0.0576, 181961538461.53842, 1.0400000000000001E-11, 5538461538.4615374
DataValue, 2, 0, 3.25E-12, -0.00104, 615704615384.61536, 3.25E-12, 319999999.99999994
DataValue, 2.05, 0, 1.786E-11, -0.01984, 115892497200.44791, 1.786E-11, 1110862262.0380738
DataValue, 2.1, 0, 2.54E-11, -0.027039999999999998, 83741732283.464569, 2.54E-11, 1064566929.1338582
DataValue, 2.15, 0, 3.0930000000000003E-11, -0.00023999999999999998, 69519560297.445831, 3.0930000000000003E-11, 7759456.8380213371
DataValue, 2.2, 0, 2.041E-11, 0.05252, 105217050465.45812, 2.041E-11, 2573248407.643312
DataValue, 2.25, 0, 8.65E-12, 0.098319999999999991, 248749132947.97684, 8.65E-12, 11366473988.439304
DataValue, 2.3000000000000003, 0, -7.9600000000000008E-12, 0.1586, 269020100502.51257, 7.9600000000000008E-12, 19924623115.577885
DataValue, 2.35, 0, -2.2950000000000002E-11, 0.18059999999999998, 94527233115.4684, 2.2950000000000002E-11, 7869281045.7516327
DataValue, 2.4, 0, -2.014E-11, 0.18048, 110204568023.83315, 2.014E-11, 8961271102.2840118
DataValue, 2.45, 0, -2.7390000000000002E-11, 0.14487999999999998, 84159182183.278564, 2.7390000000000002E-11, 5289521723.2566624
DataValue, 2.5, 0, -1.0540000000000002E-11, 0.10547999999999999, 227184060721.06259, 1.0540000000000002E-11, 10007590132.827322
DataValue, 2.5500000000000003, 0, -2.13E-12, 0.04684, 1175192488262.9109, 2.13E-12, 21990610328.638496
DataValue, 2.6, 0, 1.458E-11, 0.02252, 176781893004.11523, 1.458E-11, 1544581618.6556926
DataValue, 2.65, 0, 2.4940000000000003E-11, 0.012839999999999999, 105740176423.41617, 2.4940000000000003E-11, 514835605.45308733
DataValue, 2.7, 0, 2.9730000000000004E-11, 0.0372, 89566094853.683151, 2.9730000000000004E-11, 1251261352.1695254
DataValue, 2.75, 0, 2.396E-11, 0.09, 111018363939.89984, 2.396E-11, 3756260434.0567613
DataValue, 2.8000000000000003, 0, 8.2000000000000014E-12, 0.1388, 324536585365.85364, 8.2000000000000014E-12, 16926829268.292681
DataValue, 2.85, 0, -8.0900000000000013E-12, 0.19704, 327930778739.18414, 8.0900000000000013E-12, 24355995055.624222
DataValue, 2.9, 0, -2.2810000000000003E-11, 0.21911999999999998, 117530907496.71196, 2.2810000000000003E-11, 9606313020.6049957
DataValue, 2.95, 0, -2.2170000000000003E-11, 0.21436, 123393775372.12448, 2.2170000000000003E-11, 9668921966.62156
DataValue, 3, 0, -2.8650000000000003E-11, 0.17379999999999998, 98645724258.2897, 2.8650000000000003E-11, 6066317626.5270491
DataValue, 3.0500000000000003, 0, -1.0510000000000001E-11, 0.13391999999999998, 277457659372.02667, 1.0510000000000001E-11, 12742150333.016172
DataValue, 3.1, 0, 1.208E-11, 0.058359999999999995, 251791390728.47684, 1.208E-11, 4831125827.8145695
DataValue, 3.15, 0, 1.9970000000000003E-11, 0.05164, 155150726089.13367, 1.9970000000000003E-11, 2585878818.2273407
DataValue, 3.2, 0, 2.998E-11, 0.08752, 103818545697.13141, 2.998E-11, 2919279519.6797862
DataValue, 3.25, 0, 1.3080000000000002E-11, 0.13884, 237856269113.14981, 1.3080000000000002E-11, 10614678899.082567
DataValue, 3.3000000000000003, 0, 3.1E-12, 0.2024, 999225806451.613, 3.1E-12, 65290322580.645157
DataValue, 3.35, 0, -1.488E-11, 0.239, 209072580645.16129, 1.488E-11, 16061827956.989245
DataValue, 3.4, 0, -2.5670000000000004E-11, 0.2576, 122415270744.05919, 2.5670000000000004E-11, 10035060381.7686
DataValue, 3.45, 0, -2.786E-11, 0.24139999999999998, 115168700646.08759, 2.786E-11, 8664752333.09404
DataValue, 3.5, 0, -2.2810000000000003E-11, 0.1972, 144796142042.96359, 2.2810000000000003E-11, 8645330995.1775513
DataValue, 3.5500000000000003, 0, -7.75E-12, 0.16064, 437336774193.5484, 7.75E-12, 20727741935.483871
DataValue, 3.6, 0, 5.8E-12, 0.10736, 602179310344.82764, 5.8E-12, 18510344827.586205
