
SetupTitle, DestroySET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R1, absIrow, R2
TestParameter, Function.User.Unit, ohm, A, ohm
TestParameter, Function.User.Definition, abs((Vrow-Vgate)/Irow), abs(Irow), abs(Vgate/Irow)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vrow
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absIrow, Vgate
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, -0.1
TestParameter, Output.Graph.YAxis.Top, 1, 0.1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vrow, Vcol, R1, R2, Vgate, Irow
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/21/2019 19:22:02
MetaData, TestRecord.TestTarget, 3,4
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 05bdf670-599d-44c1-bb9c-a9a5d2265839
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vrow
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absIrow, Vgate
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, V
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 9.2E-09, 4E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0051, 0.91
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 98.03939073772446
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 98.03939073772446
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 98.03939073772446
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 98.03939073772446
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 98.03939073772446
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU4:MP, Name=Vrow, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=3 V, Step=10 mV, No. of Steps=301, Compliance=5 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=Vcol, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU1:MP, Name=Igate, Source Mode=I, Source=100 fA, Compliance=10 V
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vrow, Vcol, R1, R2, Vgate, Irow
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, ohm, ohm, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, DestroySET
Dimension1, 602, 602, 602, 602, 602, 602, 602
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vrow, Vcol, Irow, Vgate, R1, absIrow, R2
DataValue, 0, 0, 9.2112E-09, 3.9999999999999996E-05, 4342.5395171096052, 9.2112E-09, 4342.5395171096052
DataValue, 0.01, 0, 8.9646E-07, 0.00019999999999999998, 10931.887646966959, 8.9646E-07, 223.09974789728486
DataValue, 0.02, 0, 1.8055000000000001E-06, 0.00043999999999999996, 10833.564109664912, 1.8055000000000001E-06, 243.69980614788145
DataValue, 0.03, 0, 2.6876000000000003E-06, 0.00056, 10954.011013543679, 2.6876000000000003E-06, 208.36433993153739
DataValue, 0.04, 0, 3.6019E-06, 0.00083999999999999993, 10872.039756795024, 3.6019E-06, 233.21025014575636
DataValue, 0.05, 0, 4.5467000000000009E-06, 0.00108, 10759.451910176611, 4.5467000000000009E-06, 237.53491543317128
DataValue, 0.06, 0, 5.4809E-06, 0.00124, 10720.867010892371, 5.4809E-06, 226.24021602291595
DataValue, 0.07, 0, 6.4788000000000005E-06, 0.0014399999999999999, 10582.206581465704, 6.4788000000000005E-06, 222.2633821077977
DataValue, 0.08, 0, 7.4340000000000012E-06, 0.0016799999999999999, 10535.37799300511, 7.4340000000000012E-06, 225.98870056497171
DataValue, 0.09, 0, 8.4756E-06, 0.00188, 10396.904053990276, 8.4756E-06, 221.81320496484022
DataValue, 0.1, 0, 9.4513E-06, 0.00216, 10352.0150667104, 9.4513E-06, 228.53998920783383
DataValue, 0.11, 0, 1.0505600000000002E-05, 0.0023599999999999997, 10245.964057264695, 1.0505600000000002E-05, 224.64209564422777
DataValue, 0.12, 0, 1.1494E-05, 0.0025199999999999997, 10220.984861666957, 1.1494E-05, 219.24482338611446
DataValue, 0.13, 0, 1.2596000000000001E-05, 0.00284, 10095.268339155286, 1.2596000000000001E-05, 225.46840266751349
DataValue, 0.14, 0, 1.376E-05, 0.00312, 9947.67441860465, 1.376E-05, 226.74418604651163
DataValue, 0.15, 0, 1.4956E-05, 0.00332, 9807.4351430863862, 1.4956E-05, 221.98448783097084
DataValue, 0.16, 0, 1.6244E-05, 0.00356, 9630.6328490519572, 1.6244E-05, 219.15784289583846
DataValue, 0.17, 0, 1.741E-05, 0.0038, 9546.23779437105, 1.741E-05, 218.2653647329121
DataValue, 0.18, 0, 1.8514E-05, 0.0041199999999999995, 9499.8379604623515, 1.8514E-05, 222.53429836880198
DataValue, 0.19, 0, 1.9702000000000002E-05, 0.00432, 9424.42391635367, 1.9702000000000002E-05, 219.2670794843163
DataValue, 0.2, 0, 2.1152E-05, 0.0046, 9237.8971255673223, 2.1152E-05, 217.47352496217852
DataValue, 0.21, 0, 2.267E-05, 0.0050399999999999993, 9041.0233789148642, 2.267E-05, 222.32024702249666
DataValue, 0.22, 0, 2.3646E-05, 0.00524, 9082.2972172883365, 2.3646E-05, 221.60196227691787
DataValue, 0.23, 0, 2.521E-05, 0.00564, 8899.6429988099953, 2.521E-05, 223.72074573581912
DataValue, 0.24, 0, 2.6596E-05, 0.00596, 8799.81952173259, 2.6596E-05, 224.09384869905247
DataValue, 0.25, 0, 2.8058E-05, 0.00624, 8687.7182978116762, 2.8058E-05, 222.39646446646231
DataValue, 0.26, 0, 2.9454E-05, 0.00656, 8604.6037889590552, 2.9454E-05, 222.72017383037957
DataValue, 0.27, 0, 3.1252E-05, 0.00692, 8418.0212466402172, 3.1252E-05, 221.42582874696021
DataValue, 0.28, 0, 3.277E-05, 0.00724, 8323.4665852914259, 3.277E-05, 220.93378089716205
DataValue, 0.29, 0, 3.4616E-05, 0.0076399999999999992, 8156.9216547261376, 3.4616E-05, 220.70718742777902
DataValue, 0.3, 0, 3.6546E-05, 0.00804, 7988.8359875225742, 3.6546E-05, 219.99671646691843
DataValue, 0.31, 0, 3.8102E-05, 0.0084, 7915.5949818907138, 3.8102E-05, 220.46086819589522
DataValue, 0.32, 0, 4.0188E-05, 0.0088399999999999989, 7742.6097342490293, 4.0188E-05, 219.96615905245344
DataValue, 0.33, 0, 4.1910000000000004E-05, 0.00928, 7652.5888809353373, 4.1910000000000004E-05, 221.42686709615842
DataValue, 0.34, 0, 4.3966E-05, 0.00968, 7513.0782877678212, 4.3966E-05, 220.17013146522311
DataValue, 0.35000000000000003, 0, 4.5104E-05, 0.010079999999999999, 7536.3604114934387, 4.5104E-05, 223.48350478893221
DataValue, 0.36, 0, 4.7046E-05, 0.01036, 7431.8751859881813, 4.7046E-05, 220.21000722696931
DataValue, 0.37, 0, 4.919E-05, 0.01092, 7299.8576946533849, 4.919E-05, 221.99634071965843
DataValue, 0.38, 0, 5.1272E-05, 0.01132, 7190.6693711967546, 5.1272E-05, 220.78327352161026
DataValue, 0.39, 0, 5.3448E-05, 0.01188, 7074.5397395599466, 5.3448E-05, 222.27211495285135
DataValue, 0.4, 0, 5.5654E-05, 0.01228, 6966.61515794013, 5.5654E-05, 220.64900995436085
DataValue, 0.41000000000000003, 0, 5.8088000000000004E-05, 0.012879999999999999, 6836.5238947803336, 5.8088000000000004E-05, 221.73254372675936
DataValue, 0.42, 0, 6.0174000000000004E-05, 0.01324, 6759.730115996942, 6.0174000000000004E-05, 220.02858377372286
DataValue, 0.43, 0, 6.2358E-05, 0.0138, 6674.3641553609805, 6.2358E-05, 221.30279996151253
DataValue, 0.44, 0, 6.4844E-05, 0.01444, 6562.827709579914, 6.4844E-05, 222.68829806921224
DataValue, 0.45, 0, 6.736E-05, 0.014839999999999999, 6460.2137767220893, 6.736E-05, 220.30878859857478
DataValue, 0.46, 0, 6.9952E-05, 0.015479999999999999, 6354.64318389753, 6.9952E-05, 221.29460201280878
DataValue, 0.47000000000000003, 0, 7.2558E-05, 0.016, 6257.0633148653487, 7.2558E-05, 220.51324457675239
DataValue, 0.48, 0, 7.5644E-05, 0.01668, 6125.0066099095766, 7.5644E-05, 220.50658346993814
DataValue, 0.49, 0, 7.8342E-05, 0.01728, 6034.05580659161, 7.8342E-05, 220.57134104311862
DataValue, 0.5, 0, 8.1196E-05, 0.01796, 5936.7456524951967, 8.1196E-05, 221.19316222474015
DataValue, 0.51, 0, 8.4186E-05, 0.01856, 5837.550186491816, 8.4186E-05, 220.46421020122111
DataValue, 0.52, 0, 8.7122E-05, 0.01924, 5747.80193292165, 8.7122E-05, 220.83974197102913
DataValue, 0.53, 0, 9.0390000000000007E-05, 0.01996, 5642.6595862374161, 9.0390000000000007E-05, 220.8208872662905
DataValue, 0.54, 0, 9.3656E-05, 0.02068, 5544.9730930212691, 9.3656E-05, 220.8080635517212
DataValue, 0.55, 0, 9.663E-05, 0.02136, 5470.7647728448719, 9.663E-05, 221.049363551692
DataValue, 0.56, 0, 0.00010014, 0.02204, 5372.0790892750156, 0.00010014, 220.09187138006791
DataValue, 0.57000000000000006, 0, 0.00010316000000000001, 0.02284, 5303.9937960449788, 0.00010316000000000001, 221.403644823575
DataValue, 0.58, 0, 0.000107132, 0.023639999999999998, 5193.2195795840644, 0.000107132, 220.66236045252583
DataValue, 0.59, 0, 0.000111204, 0.02452, 5085.0688824143017, 0.000111204, 220.49566562353871
DataValue, 0.6, 0, 0.00011501, 0.0254, 4996.0872967568039, 0.00011501, 220.85036083818798
DataValue, 0.61, 0, 0.00011920000000000001, 0.02624, 4897.31543624161, 0.00011920000000000001, 220.13422818791943
DataValue, 0.62, 0, 0.00012304000000000002, 0.0272, 4817.9453836150842, 0.00012304000000000002, 221.06631989596875
DataValue, 0.63, 0, 0.00012736, 0.028159999999999998, 4725.5025125628144, 0.00012736, 221.10552763819092
DataValue, 0.64, 0, 0.00013178000000000002, 0.029079999999999998, 4635.9083320685986, 0.00013178000000000002, 220.67081499468807
DataValue, 0.65, 0, 0.00013626, 0.030039999999999997, 4549.8312050491713, 0.00013626, 220.460883604873
DataValue, 0.66, 0, 0.00014022, 0.03116, 4484.666951932677, 0.00014022, 222.2222222222222
DataValue, 0.67, 0, 0.00014514, 0.03204, 4395.480225988701, 0.00014514, 220.75237701529557
DataValue, 0.68, 0, 0.00015028, 0.03312, 4304.498269896194, 0.00015028, 220.38860793186049
DataValue, 0.69000000000000006, 0, 0.00015528000000000002, 0.0344, 4222.0504894384339, 0.00015528000000000002, 221.53529108706849
DataValue, 0.70000000000000007, 0, 0.00016068, 0.03516, 4137.6649240726911, 0.00016068, 218.82001493651976
DataValue, 0.71, 0, 0.00016464000000000002, 0.03648, 4090.8649173955291, 0.00016464000000000002, 221.57434402332356
DataValue, 0.72, 0, 0.00017064, 0.037559999999999996, 3999.2967651195495, 0.00017064, 220.11251758087198
DataValue, 0.73, 0, 0.00017546, 0.03888, 3938.9034537786388, 0.00017546, 221.58896614613016
DataValue, 0.74, 0, 0.0001822, 0.03992, 3842.371020856202, 0.0001822, 219.09989023051588
DataValue, 0.75, 0, 0.00018652000000000002, 0.04124, 3799.91421831439, 0.00018652000000000002, 221.10229466009002
DataValue, 0.76, 0, 0.00019322000000000002, 0.042519999999999995, 3713.2801987371904, 0.00019322000000000002, 220.06003519304414
