
SetupTitle, DualRESET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R2, absIrow, R1
TestParameter, Function.User.Unit, ohm, A, ohm
TestParameter, Function.User.Definition, abs((Vrow-Vgate)/Irow), abs(Irow), abs(Vgate/Irow)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vrow
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absIrow, Vgate
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, -0.1
TestParameter, Output.Graph.YAxis.Top, 1, 0.1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vrow, Vcol, R1, R2, Vgate, Irow
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/21/2019 18:49:24
MetaData, TestRecord.TestTarget, 3,4
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, Up to 1.5 V
MetaData, TestRecord.LinkKey, f450e7af-64ba-40f1-bd3f-96d7c1326d3b
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vrow
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absIrow, Vgate
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, V
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 2.5E-08, 4E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0031, 0.93
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 161.29161525496173
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 161.29161525496173
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 161.29161525496173
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 161.29161525496173
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 161.29161525496173
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:MP, Name=Vrow, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=1.5 V, Step=10 mV, No. of Steps=151, Compliance=4 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:MP, Name=Vcol, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU1:MP, Name=Igate, Source Mode=I, Source=100 fA, Compliance=10 V
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vrow, Vcol, R1, R2, Vgate, Irow
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, ohm, ohm, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, DualRESET
Dimension1, 302, 302, 302, 302, 302, 302, 302
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vrow, Vcol, Irow, Vgate, R2, absIrow, R1
DataValue, 0, 0, -2.5664599999999997E-08, 3.9999999999999996E-05, 1558.5670534510571, 2.5664599999999997E-08, 1558.5670534510571
DataValue, 0.01, 0, 2.0178000000000002E-05, 0.00588, 204.18277331747447, 2.0178000000000002E-05, 291.40648230746353
DataValue, 0.02, 0, 4.0628000000000005E-05, 0.01176, 202.815792064586, 4.0628000000000005E-05, 289.45554789800133
DataValue, 0.030000000000000002, 0, 6.1036E-05, 0.01764, 202.5034405924373, 6.1036E-05, 289.00976472901237
DataValue, 0.04, 0, 8.1354000000000007E-05, 0.02352, 202.57147773926297, 8.1354000000000007E-05, 289.10686628807429
DataValue, 0.05, 0, 0.00010172000000000001, 0.02932, 203.30318521431383, 0.00010172000000000001, 288.242233582383
DataValue, 0.060000000000000005, 0, 0.00012196, 0.03524, 203.01738274844215, 0.00012196, 288.94719580190224
DataValue, 0.07, 0, 0.00014244, 0.04108, 203.03285593934294, 0.00014244, 288.40213423195729
DataValue, 0.08, 0, 0.00016288, 0.046959999999999995, 202.84872298624757, 0.00016288, 288.31041257367383
DataValue, 0.090000000000000011, 0, 0.00018316, 0.0528, 203.10111378030143, 0.00018316, 288.27254859139549
DataValue, 0.1, 0, 0.00020352, 0.05876, 202.63364779874217, 0.00020352, 288.71855345911951
DataValue, 0.11, 0, 0.00022376, 0.06452, 203.25348587772615, 0.00022376, 288.34465498748654
DataValue, 0.12000000000000001, 0, 0.00024408, 0.07032, 203.53982300884962, 0.00024408, 288.10226155358896
DataValue, 0.13, 0, 0.00026462, 0.07628, 203.00808706824881, 0.00026462, 288.26241402766226
DataValue, 0.14, 0, 0.00028486, 0.08216, 203.04711086147586, 0.00028486, 288.42238292494557
DataValue, 0.15, 0, 0.00030512000000000003, 0.088079999999999992, 202.93654955427371, 0.00030512000000000003, 288.67330886208697
DataValue, 0.16, 0, 0.0003257, 0.09396, 202.76327909118822, 0.0003257, 288.48633712004914
DataValue, 0.17, 0, 0.00034586, 0.0998, 202.97230093101257, 0.00034586, 288.55606314693807
DataValue, 0.18000000000000002, 0, 0.00036636000000000004, 0.10572, 202.75139207337051, 0.00036636000000000004, 288.56862102849652
DataValue, 0.19, 0, 0.00038652, 0.11159999999999999, 202.83555831522304, 0.00038652, 288.73020800993476
DataValue, 0.2, 0, 0.00040692, 0.11748, 202.7917035289492, 0.00040692, 288.70539663815981
DataValue, 0.21000000000000002, 0, 0.00042722, 0.12344, 202.61223725481023, 0.00042722, 288.93778381161928
DataValue, 0.22, 0, 0.00044764, 0.12924, 202.75221159860604, 0.00044764, 288.7141452953266
DataValue, 0.23, 0, 0.00046812000000000004, 0.13512, 202.68307271639753, 0.00046812000000000004, 288.64393745193536
DataValue, 0.24000000000000002, 0, 0.00048828, 0.14112, 202.5067584173016, 0.00048828, 289.01449987711965
DataValue, 0.25, 0, 0.00050884, 0.14708, 202.26397295810079, 0.00050884, 289.04960301863059
DataValue, 0.26, 0, 0.00052908, 0.153, 202.23784682845695, 0.00052908, 289.181220231345
DataValue, 0.27, 0, 0.0005494, 0.15892, 202.1842009464871, 0.0005494, 289.26101201310519
DataValue, 0.28, 0, 0.00056986, 0.16476, 202.22510792124388, 0.00056986, 289.12364440388865
DataValue, 0.29000000000000004, 0, 0.00059018, 0.17076, 202.04005557626493, 0.00059018, 289.33545697922665
DataValue, 0.3, 0, 0.00061046000000000006, 0.17664, 202.07712217016675, 0.00061046000000000006, 289.35556793237885
DataValue, 0.31, 0, 0.00063076000000000007, 0.18264, 201.91514997780453, 0.00063076000000000007, 289.55545690912544
DataValue, 0.32, 0, 0.00065132, 0.18847999999999998, 201.92839157403429, 0.00065132, 289.3815635939323
DataValue, 0.33, 0, 0.00067158000000000007, 0.19444, 201.85234819381159, 0.00067158000000000007, 289.5261919652163
DataValue, 0.34, 0, 0.00069174, 0.20043999999999998, 201.75210339144772, 0.00069174, 289.76204932489082
DataValue, 0.35000000000000003, 0, 0.0007119, 0.2064, 201.71372383761769, 0.0007119, 289.92836072482089
DataValue, 0.36000000000000004, 0, 0.00073228000000000008, 0.21228, 201.72611569345062, 0.00073228000000000008, 289.88911345387004
DataValue, 0.37, 0, 0.00075218000000000008, 0.21828, 201.70703820893931, 0.00075218000000000008, 290.19649551968939
DataValue, 0.38, 0, 0.00077238, 0.22424, 201.66239415831586, 0.00077238, 290.32341593516145
DataValue, 0.39, 0, 0.00079258000000000009, 0.23015999999999998, 201.67049383027583, 0.00079258000000000009, 290.39339877362534
DataValue, 0.4, 0, 0.00081272000000000007, 0.2362, 201.54542769957675, 0.00081272000000000007, 290.62899891721622
DataValue, 0.41000000000000003, 0, 0.00083292, 0.24228, 201.36387648273546, 0.00083292, 290.88027661720213
DataValue, 0.42000000000000004, 0, 0.00085312000000000007, 0.24819999999999998, 201.37846961740442, 0.00085312000000000007, 290.93210802700668
DataValue, 0.43, 0, 0.00087318000000000009, 0.25432, 201.19562976705831, 0.00087318000000000009, 291.257243638196
DataValue, 0.44, 0, 0.00089312000000000007, 0.26028, 201.22715872447148, 0.00089312000000000007, 291.42780365460408
DataValue, 0.45, 0, 0.00091338000000000009, 0.26627999999999996, 201.14300729159828, 0.00091338000000000009, 291.53254943178081
DataValue, 0.46, 0, 0.00093298, 0.27236, 201.11899504812539, 0.00093298, 291.92480010289609
DataValue, 0.47000000000000003, 0, 0.00095326, 0.2784, 200.99448209302818, 0.00095326, 292.05043744623708
DataValue, 0.48000000000000004, 0, 0.00097292000000000006, 0.28431999999999996, 201.12650577642566, 0.00097292000000000006, 292.233688278584
DataValue, 0.49000000000000005, 0, 0.00099322, 0.29031999999999997, 201.04307202835233, 0.00099322, 292.30180624635022
DataValue, 0.5, 0, 0.0010133800000000001, 0.29644, 200.87232824804119, 0.0010133800000000001, 292.52600209200887
DataValue, 0.51, 0, 0.00103326, 0.30235999999999996, 200.95619689139232, 0.00103326, 292.62721870584357
DataValue, 0.52, 0, 0.00105324, 0.30835999999999997, 200.94185560745893, 0.00105324, 292.77277733470049
DataValue, 0.53, 0, 0.0010728, 0.31444, 200.93214019388518, 0.0010728, 293.10216256524978
DataValue, 0.54, 0, 0.0010923600000000001, 0.32048, 200.95939067706618, 0.0010923600000000001, 293.38313376542527
DataValue, 0.55, 0, 0.00111186, 0.32655999999999996, 200.96055258755604, 0.00111186, 293.70604212760594
DataValue, 0.56, 0, 0.00113214, 0.33252, 200.92921370148574, 0.00113214, 293.70925857226138
DataValue, 0.57000000000000006, 0, 0.0011516, 0.33864, 200.90309135116365, 0.0011516, 294.0604376519625
DataValue, 0.58000000000000007, 0, 0.0011716, 0.34476, 200.78525093888703, 0.0011716, 294.26425401160805
DataValue, 0.59000000000000008, 0, 0.0011916000000000001, 0.35075999999999996, 200.77207116482049, 0.0011916000000000001, 294.36052366565957
DataValue, 0.6, 0, 0.0012118, 0.35708, 200.4621224624525, 0.0012118, 294.66908730813662
DataValue, 0.61, 0, 0.0012312, 0.36291999999999996, 200.68226120857702, 0.0012312, 294.769330734243
DataValue, 0.62, 0, 0.0012512, 0.3692, 200.44757033248084, 0.0012512, 295.07672634271097
DataValue, 0.63, 0, 0.0012708, 0.37512, 200.56657223796032, 0.0012708, 295.18413597733712
DataValue, 0.64, 0, 0.0012902, 0.38123999999999997, 200.55805301503645, 0.0012902, 295.48907146178885
DataValue, 0.65, 0, 0.0013104, 0.38739999999999997, 200.39682539682545, 0.0013104, 295.6349206349206
DataValue, 0.66, 0, 0.0013298000000000001, 0.39348, 200.42111595728682, 0.0013298000000000001, 295.89411941645358
DataValue, 0.67, 0, 0.00135, 0.39955999999999997, 200.32592592592596, 0.00135, 295.97037037037035
DataValue, 0.68, 0, 0.0013700000000000001, 0.40559999999999996, 200.29197080291976, 0.0013700000000000001, 296.05839416058387
DataValue, 0.69000000000000006, 0, 0.0013896, 0.41164, 200.31663788140477, 0.0013896, 296.22913068508927
DataValue, 0.70000000000000007, 0, 0.0014092, 0.41788, 200.19869429463532, 0.0014092, 296.53704229349984
DataValue, 0.71000000000000008, 0, 0.0014292, 0.42412, 200.02798768541845, 0.0014292, 296.75342849146375
DataValue, 0.72000000000000008, 0, 0.0014486, 0.43032, 199.97238713240378, 0.0014486, 297.05922960099406
DataValue, 0.73, 0, 0.0014682, 0.43639999999999995, 199.9727557553467, 0.0014682, 297.23470916768827
DataValue, 0.74, 0, 0.0014878, 0.44244, 200, 0.0014878, 297.37867993009814
DataValue, 0.75, 0, 0.0015082000000000001, 0.4488, 199.70826150377934, 0.0015082000000000001, 297.57326614507355
DataValue, 0.76, 0, 0.0015278, 0.45483999999999997, 199.73818562639093, 0.0015278, 297.70912423092028
DataValue, 0.77, 0, 0.0015472, 0.4608, 199.84488107549123, 0.0015472, 297.82833505687694
DataValue, 0.78, 0, 0.0015666, 0.46699999999999997, 199.7957359887655, 0.0015666, 298.09779139537852
